Time,TimeIndex,CPU
12:41:34,1167,8.9
12:41:35,1168,12.5
12:41:36,1169,15.1
12:41:37,1170,12
12:41:38,1171,26
12:41:39,1172,10.5
12:41:40,1173,9.7
12:41:41,1174,10.9
12:41:42,1175,4.3
12:41:43,1176,6.6
12:41:44,1177,29.4
12:41:45,1178,15.6
12:41:46,1179,6.6
12:41:47,1180,5.9
12:41:48,1181,6.2
12:41:49,1182,10.1
12:41:50,1183,30.4
12:41:51,1184,19.7
12:41:52,1185,8.6
12:41:53,1186,5.1
12:41:54,1187,8.5
12:41:55,1188,9.7
12:41:56,1189,30.2
12:41:57,1190,37.4
12:41:58,1191,7.4
12:41:59,1192,8.5
12:42:00,1193,16.3
12:42:01,1194,11.6
12:42:02,1195,27.3
12:42:03,1196,23.8
12:42:04,1197,7.4
12:42:05,1198,8.9
12:42:06,1199,42.4
12:42:07,1200,7.8
12:42:08,1201,13.6
12:42:09,1202,16.9
12:42:10,1203,11.6
12:42:11,1204,7.8
12:42:12,1205,10.9
12:42:13,1206,13.5
12:42:14,1207,20.2
12:42:15,1208,23.3
12:42:16,1209,8.5
12:42:17,1210,5.5
12:42:18,1211,4.3
12:42:19,1212,6.6
12:42:20,1213,16.4
12:42:21,1214,19.8
12:42:22,1215,28.5
12:42:23,1216,28
12:42:24,1217,27.6
12:42:25,1218,26.6
12:42:26,1219,15.5
12:42:27,1220,18.9
12:42:28,1221,6.2
12:42:29,1222,9.4
12:42:30,1223,29.2
12:42:31,1224,6.2
12:42:32,1225,20
12:42:33,1226,36.7
12:42:34,1227,28.5
12:42:35,1228,26.3
12:42:36,1229,27
12:42:37,1230,24.2
12:42:38,1231,39.5
12:42:39,1232,28.1
12:42:40,1233,17.2
12:42:41,1234,4.3
12:42:42,1235,8.5
12:42:43,1236,8.2
12:42:44,1237,24.2
12:42:45,1238,10.1
12:42:46,1239,9.3
12:42:47,1240,6.2
12:42:48,1241,7.8
12:42:49,1242,11.2
12:42:50,1243,33
12:42:51,1244,7
12:42:52,1245,8.5
12:42:53,1246,9.7
12:42:54,1247,3.9
12:42:55,1248,7
12:42:56,1249,30.1
12:42:57,1250,11.3
12:42:58,1251,6.2
12:42:59,1252,6.2
12:43:00,1253,11.3
12:43:01,1254,10.1
12:43:02,1255,22.3
12:43:03,1256,11.2
12:43:04,1257,8.9
12:43:05,1258,12.1
12:43:06,1259,21.4
12:43:07,1260,25.6
12:43:08,1261,25.8
12:43:09,1262,5.5
12:43:10,1263,4.6
12:43:11,1264,4.7
12:43:12,1265,29.5
12:43:13,1266,10.9
12:43:14,1267,29.8
12:43:15,1268,6.2
12:43:16,1269,7
12:43:17,1270,6.6
12:43:18,1271,3.1
12:43:19,1272,8.2
12:43:20,1273,33.3
12:43:21,1274,9.2
12:43:22,1275,34.8
12:43:23,1276,29.3
12:43:24,1277,26.8
12:43:25,1278,23.3
12:43:26,1279,22
12:43:27,1280,7.8
12:43:28,1281,6.2
12:43:29,1282,3.5
12:43:30,1283,25.3
12:43:31,1284,7.4
12:43:32,1285,26.3
12:43:33,1286,8.9
12:43:34,1287,7.1
12:43:35,1288,5.1
12:43:36,1289,5.5
12:43:37,1290,13.7
12:43:38,1291,55.8
12:43:39,1292,28.4
12:43:40,1293,26.1
12:43:41,1294,27.2
12:43:42,1295,25
12:43:43,1296,15.4
12:43:44,1297,28
12:43:45,1298,9.8
12:43:46,1299,8.6
12:43:47,1300,7.4
12:43:48,1301,6.2
12:43:49,1302,9.7
12:43:50,1303,27.2
12:43:51,1304,6.2
12:43:52,1305,4.7
12:43:53,1306,5.5
12:43:54,1307,7.8
12:43:55,1308,7.8
12:43:56,1309,31.2
12:43:57,1310,5.1
12:43:58,1311,7.8
12:43:59,1312,21.9
12:44:00,1313,16.8
12:44:01,1314,6.2
12:44:02,1315,31
12:44:03,1316,15.5
12:44:04,1317,5.5
12:44:05,1318,3.1
12:44:06,1319,10.1
12:44:07,1320,41.1
12:44:08,1321,22.2
12:44:09,1322,9.7
12:44:10,1323,8.4
12:44:11,1324,7.4
12:44:12,1325,7
12:44:13,1326,2.3
12:44:14,1327,27.9
12:44:15,1328,13.2
12:44:16,1329,6.2
12:44:17,1330,7.8
12:44:18,1331,4.3
12:44:19,1332,5.8
12:44:20,1333,23.6
12:44:21,1334,19.5
12:44:22,1335,27.3
12:44:23,1336,26.1
12:44:24,1337,26.2
12:44:25,1338,25.8
12:44:26,1339,16.7
12:44:27,1340,13.1
12:44:28,1341,7
12:44:29,1342,5.1
12:44:30,1343,26.5
12:44:31,1344,8.9
12:44:32,1345,26
12:44:33,1346,15.6
12:44:34,1347,8.2
12:44:35,1348,10.9
12:44:36,1349,7.4
12:44:37,1350,5.8
12:44:38,1351,28.1
12:44:39,1352,25.5
12:44:40,1353,3.9
12:44:41,1354,7.8
12:44:42,1355,10
12:44:43,1356,9.4
12:44:44,1357,8.2
12:44:45,1358,29.6
12:44:46,1359,6.6
12:44:47,1360,9.3
12:44:48,1361,8.9
12:44:49,1362,6.6
12:44:50,1363,8.6
12:44:51,1364,33.5
12:44:52,1365,9.7
12:44:53,1366,5.9
12:44:54,1367,5.1
12:44:55,1368,9.7
12:44:56,1369,4.7
12:44:57,1370,21.4
12:44:58,1371,8.5
12:44:59,1372,20.5
12:45:00,1373,33.5
12:45:01,1374,33.1
12:45:02,1375,23.7
12:45:03,1376,55.1
12:45:04,1377,29.3
12:45:05,1378,23.6
12:45:06,1379,20.6
12:45:07,1380,25.4
12:45:08,1381,47.9
12:45:09,1382,47.5
12:45:10,1383,32.2
12:45:11,1384,21.7
12:45:12,1385,25.1
12:45:13,1386,24.8
12:45:14,1387,20.5
12:45:15,1388,37.9
12:45:16,1389,14
12:45:17,1390,8.2
12:45:18,1391,24.5
12:45:19,1392,31.3
12:45:20,1393,28.3
12:45:21,1394,47.5
12:45:22,1395,52.9
12:45:23,1396,50.8
12:45:24,1397,51
12:45:25,1398,23
12:45:26,1399,8.6
12:45:27,1400,22.4
12:45:28,1401,8.5
12:45:29,1402,12
12:45:30,1403,20.2
12:45:31,1404,6.2
12:45:32,1405,16.6
12:45:33,1406,25.9
12:45:34,1407,4.7
12:45:35,1408,8.5
12:45:36,1409,6.6
12:45:37,1410,10.4
12:45:38,1411,10.5
12:45:39,1412,24.6
12:45:40,1413,8.2
12:45:41,1414,7.8
12:45:42,1415,5.9
12:45:43,1416,7
12:45:44,1417,9.6
12:45:45,1418,30.9
12:45:46,1419,8.6
12:45:47,1420,5.8
12:45:48,1421,7.8
12:45:49,1422,12.5
12:45:50,1423,7.4
12:45:51,1424,25.6
12:45:52,1425,9.7
12:45:53,1426,9.7
12:45:54,1427,4.3
12:45:55,1428,6.2
12:45:56,1429,11.1
12:45:57,1430,30.4
12:45:58,1431,10.4
12:45:59,1432,8.9
12:46:00,1433,12
12:46:01,1434,13.2
12:46:02,1435,7
12:46:03,1436,32
12:46:04,1437,15.1
12:46:05,1438,5.9
12:46:06,1439,2.7
12:46:07,1440,7
12:46:08,1441,40.8
12:46:09,1442,28.4
12:46:10,1443,15.6
12:46:11,1444,5.8
12:46:12,1445,8.6
12:46:13,1446,8.1
12:46:14,1447,5.5
12:46:15,1448,19
12:46:16,1449,22.1
12:46:17,1450,7
12:46:18,1451,13.5
12:46:19,1452,3.5
12:46:20,1453,10.4
12:46:21,1454,21.8
12:46:22,1455,47.1
12:46:23,1456,26.6
12:46:24,1457,26.6
12:46:25,1458,19.5
12:46:26,1459,4.7
12:46:27,1460,14.4
12:46:28,1461,24.4
12:46:29,1462,19.5
12:46:31,1463,9.6
12:46:32,1464,14
12:46:33,1465,11.7
12:46:34,1466,14.8
12:46:35,1467,17.9
12:46:36,1468,3.1
12:46:37,1469,7
12:46:38,1470,5.5
12:46:39,1471,4.3
12:46:40,1472,14.3
12:46:41,1473,17.5
12:46:42,1474,7.4
12:46:43,1475,7.4
12:46:44,1476,9.6
12:46:45,1477,7.8
12:46:46,1478,18.6
12:46:47,1479,15.8
12:46:48,1480,7.4
12:46:49,1481,4.7
12:46:50,1482,3.9
12:46:51,1483,7
12:46:52,1484,18.5
12:46:53,1485,31.9
12:46:54,1486,10.5
12:46:55,1487,5.8
12:46:56,1488,5.9
12:46:57,1489,3.9
12:46:58,1490,12.3
12:46:59,1491,27.7
12:47:00,1492,17.2
12:47:01,1493,8.6
12:47:02,1494,10.5
12:47:03,1495,5.5
12:47:04,1496,9.8
12:47:05,1497,25.2
12:47:06,1498,5.9
12:47:07,1499,7.4
12:47:08,1500,4.7
12:47:09,1501,24.6
12:47:10,1502,25.5
12:47:11,1503,29.7
12:47:12,1504,5.5
12:47:13,1505,6.6
12:47:14,1506,6.6
12:47:15,1507,5.8
12:47:16,1508,6.6
12:47:17,1509,29.3
12:47:18,1510,18.6
12:47:19,1511,5.1
12:47:20,1512,6.2
12:47:21,1513,13.3
12:47:22,1514,16.4
12:47:23,1515,42.1
12:47:24,1516,30.1
12:47:25,1517,27
12:47:26,1518,13.7
12:47:27,1519,6.2
12:47:28,1520,6.2
12:47:29,1521,26.7
12:47:30,1522,32.6
12:47:31,1523,5.7
12:47:32,1524,3.5
12:47:33,1525,5.5
12:47:34,1526,5.8
12:47:35,1527,25.3
12:47:36,1528,11.3
12:47:37,1529,3.9
12:47:38,1530,5.8
12:47:39,1531,8.8
12:47:40,1532,7.4
12:47:41,1533,26
12:47:42,1534,14.4
12:47:43,1535,6.6
12:47:44,1536,4.3
12:47:45,1537,2.7
12:47:46,1538,8.2
12:47:47,1539,20.8
12:47:48,1540,16.3
12:47:49,1541,4.7
12:47:50,1542,5.9
12:47:51,1543,6.9
12:47:52,1544,5.4
12:47:53,1545,16.5
12:47:54,1546,30.6
12:47:55,1547,5.8
12:47:56,1548,5.4
12:47:57,1549,5.9
12:47:58,1550,4.7
12:47:59,1551,9.7
12:48:00,1552,32.4
12:48:01,1553,6.6
12:48:02,1554,22.7
12:48:03,1555,39.6
12:48:04,1556,15.1
12:48:05,1557,22.6
12:48:06,1558,33.2
12:48:07,1559,21.8
12:48:08,1560,34.7
12:48:09,1561,29.2
12:48:10,1562,46.7
12:48:11,1563,22.9
12:48:12,1564,52.2
12:48:13,1565,26
12:48:14,1566,25
12:48:15,1567,38
12:48:16,1568,29.2
12:48:17,1569,46.4
12:48:18,1570,38.8
12:48:19,1571,29.5
12:48:20,1572,15.7
12:48:21,1573,24.2
12:48:22,1574,40.3
12:48:23,1575,67.8
12:48:24,1576,39.7
12:48:25,1577,49.2
12:48:26,1578,34.5
12:48:27,1579,13.1
12:48:28,1580,5.1
12:48:29,1581,7.3
12:48:30,1582,29.3
12:48:31,1583,29.5
12:48:32,1584,19.5
12:48:33,1585,26.2
12:48:34,1586,17.6
12:48:35,1587,8.5
12:48:36,1588,10.5
12:48:37,1589,22.3
12:48:38,1590,8.2
12:48:39,1591,7
12:48:40,1592,8.2
12:48:41,1593,3.9
12:48:42,1594,15.1
12:48:43,1595,26.4
12:48:44,1596,8.2
12:48:45,1597,10.5
12:48:46,1598,7.8
12:48:47,1599,8.2
12:48:48,1600,9.3
12:48:49,1601,30.4
12:48:50,1602,5.1
12:48:51,1603,8.6
12:48:52,1604,6.2
12:48:53,1605,9.7
12:48:54,1606,7
12:48:55,1607,31.2
12:48:56,1608,13.6
12:48:57,1609,7.4
12:48:58,1610,8.2
12:48:59,1611,17.2
12:49:00,1612,20.2
12:49:01,1613,25.7
12:49:02,1614,9.8
12:49:03,1615,7.4
12:49:04,1616,13.9
12:49:05,1617,4.7
12:49:06,1618,11.7
12:49:07,1619,25.8
12:49:08,1620,28.4
12:49:09,1621,43.8
12:49:10,1622,39.3
12:49:11,1623,32.3
12:49:12,1624,37.2
12:49:13,1625,39.1
12:49:14,1626,18.8
12:49:15,1627,34.1
12:49:16,1628,19.5
12:49:17,1629,21.9
12:49:18,1630,29.1
12:49:19,1631,38.5
12:49:20,1632,18.1
12:49:21,1633,30.6
12:49:22,1634,41
12:49:23,1635,26.5
12:49:24,1636,28.4
12:49:25,1637,41.2
12:49:26,1638,5.9
12:49:27,1639,6.6
12:49:28,1640,7.4
12:49:29,1641,5.9
12:49:30,1642,25.3
12:49:31,1643,27.6
12:49:32,1644,6.6
12:49:33,1645,8.2
12:49:34,1646,8.5
12:49:35,1647,8.8
12:49:36,1648,6.6
12:49:37,1649,31.4
12:49:38,1650,6.6
12:49:39,1651,8.6
12:49:40,1652,5.1
12:49:41,1653,5.5
12:49:42,1654,7
12:49:43,1655,36.6
12:49:44,1656,6.6
12:49:45,1657,8.6
12:49:46,1658,8.6
12:49:47,1659,7.4
12:49:48,1660,5.5
12:49:49,1661,30.9
12:49:50,1662,14
12:49:51,1663,3.1
12:49:52,1664,5.9
12:49:53,1665,10.9
12:49:54,1666,6.6
12:49:55,1667,24.6
12:49:56,1668,21.4
12:49:57,1669,9.8
12:49:58,1670,33.1
12:49:59,1671,19.7
12:50:00,1672,28.1
12:50:01,1673,23.4
12:50:02,1674,60.7
12:50:03,1675,22.1
12:50:04,1676,22.7
12:50:05,1677,15.5
12:50:06,1678,25
12:50:07,1679,22.6
12:50:08,1680,42.9
12:50:09,1681,34.5
12:50:10,1682,27.2
12:50:11,1683,69.2
12:50:12,1684,43.5
12:50:13,1685,35.6
12:50:14,1686,49.8
12:50:15,1687,34.7
12:50:16,1688,32.2
12:50:17,1689,25.8
12:50:18,1690,8.5
12:50:19,1691,9.7
12:50:20,1692,46.7
12:50:21,1693,35.1
12:50:22,1694,38.1
12:50:23,1695,33.5
12:50:24,1696,39.2
12:50:25,1697,28.6
12:50:26,1698,57.5
12:50:27,1699,28.6
12:50:28,1700,14.5
12:50:29,1701,9.3
12:50:30,1702,33.5
12:50:31,1703,30.9
12:50:32,1704,46.2
12:50:33,1705,33.6
12:50:34,1706,21.1
12:50:35,1707,29.8
12:50:36,1708,13.9
12:50:37,1709,21.3
12:50:38,1710,38.5
12:50:39,1711,47.7
12:50:40,1712,11.2
12:50:41,1713,18.1
12:50:42,1714,25.4
12:50:43,1715,19
12:50:44,1716,30.7
12:50:45,1717,34.4
12:50:46,1718,22.9
12:50:47,1719,26
12:50:48,1720,11.3
12:50:49,1721,9.3
12:50:50,1722,21.7
12:50:51,1723,25.1
12:50:52,1724,5.9
12:50:53,1725,5.4
12:50:54,1726,6.2
12:50:55,1727,7
12:50:56,1728,14.5
12:50:57,1729,20.1
12:50:58,1730,7.8
12:50:59,1731,6.6
12:51:00,1732,8.5
12:51:01,1733,10.5
12:51:02,1734,16.4
12:51:03,1735,21.5
12:51:04,1736,6.2
12:51:05,1737,5.9
12:51:06,1738,7
12:51:07,1739,5.8
12:51:08,1740,14
12:51:09,1741,29
12:51:10,1742,8.6
12:51:11,1743,42.2
12:51:12,1744,8.6
12:51:13,1745,7
12:51:14,1746,6.6
12:51:15,1747,23.8
12:51:16,1748,9.3
12:51:17,1749,5.8
12:51:18,1750,10.5
12:51:19,1751,14.3
12:51:20,1752,8.9
12:51:21,1753,33.5
12:51:22,1754,27.3
12:51:23,1755,26.8
12:51:24,1756,27.3
12:51:25,1757,16.7
12:51:26,1758,11.3
12:51:27,1759,57
12:51:28,1760,25.5
12:51:29,1761,18.4
12:51:30,1762,24.5
12:51:31,1763,11.3
12:51:32,1764,12.5
12:51:33,1765,33.2
12:51:34,1766,6.2
12:51:35,1767,7.4
12:51:36,1768,11.8
12:51:37,1769,27.4
12:51:38,1770,61
12:51:39,1771,46.9
12:51:40,1772,36.4
12:51:41,1773,29.2
12:51:42,1774,27.5
12:51:43,1775,34.4
12:51:44,1776,35.9
12:51:45,1777,36.4
12:51:46,1778,25.8
12:51:47,1779,25
12:51:48,1780,20.2
12:51:49,1781,8.1
12:51:50,1782,18.6
12:51:51,1783,12.9
12:51:52,1784,6.2
12:51:53,1785,7.8
12:51:54,1786,10.2
12:51:55,1787,13.7
12:51:56,1788,23.9
12:51:57,1789,7.8
12:51:58,1790,8.6
12:51:59,1791,7
12:52:00,1792,16.3
12:52:01,1793,7.4
12:52:02,1794,30
12:52:03,1795,8.2
12:52:04,1796,6.2
12:52:05,1797,4.7
12:52:06,1798,21.6
12:52:07,1799,5.9
12:52:08,1800,29.8
12:52:09,1801,13.6
12:52:10,1802,21.7
12:52:11,1803,23.8
12:52:12,1804,24.6
12:52:13,1805,7.4
12:52:14,1806,25
12:52:15,1807,6.7
12:52:16,1808,3.9
12:52:17,1809,9
12:52:18,1810,7
12:52:19,1811,5.1
12:52:20,1812,33.1
12:52:21,1813,26
12:52:22,1814,31.4
12:52:23,1815,26.2
12:52:24,1816,26.6
12:52:25,1817,16.4
12:52:26,1818,18
12:52:27,1819,14.4
12:52:28,1820,6.6
12:52:30,1821,21.2
12:52:31,1822,4.7
12:52:32,1823,9
12:52:33,1824,23.6
12:52:34,1825,9.8
12:52:35,1826,5.5
12:52:36,1827,5.1
12:52:37,1828,7.8
12:52:38,1829,5.5
12:52:39,1830,23.5
12:52:40,1831,15.1
12:52:41,1832,11.2
12:52:42,1833,8.2
12:52:43,1834,11.3
12:52:44,1835,8.2
12:52:45,1836,19.2
12:52:46,1837,14.4
12:52:47,1838,8.6
12:52:48,1839,10.5
12:52:49,1840,7.8
12:52:50,1841,21.1
12:52:51,1842,20.6
12:52:52,1843,25.7
12:52:53,1844,20.4
12:52:54,1845,3.5
12:52:55,1846,8.2
12:52:56,1847,10.1
12:52:57,1848,30.4
12:52:58,1849,20.9
12:52:59,1850,7.4
12:53:00,1851,14.3
12:53:01,1852,7
12:53:02,1853,8.9
12:53:03,1854,15.6
12:53:04,1855,14.1
12:53:05,1856,7
12:53:06,1857,10.9
12:53:07,1858,10.1
12:53:08,1859,10.8
12:53:09,1860,18.7
12:53:10,1861,21.2
12:53:11,1862,7
12:53:12,1863,6.2
12:53:13,1864,45.6
12:53:14,1865,8.2
12:53:15,1866,13.6
12:53:16,1867,23.6
12:53:17,1868,12.2
12:53:18,1869,5.1
12:53:19,1870,8.6
12:53:20,1871,6.2
12:53:21,1872,13.3
12:53:22,1873,41.7
12:53:23,1874,26.8
12:53:24,1875,40.3
12:53:25,1876,26.2
12:53:26,1877,10.5
12:53:27,1878,6.2
12:53:28,1879,20.5
12:53:29,1880,7.4
12:53:30,1881,33.7
12:53:31,1882,4.2
12:53:32,1883,7
12:53:33,1884,17.2
12:53:34,1885,25.9
12:53:35,1886,5.9
12:53:36,1887,8.1
12:53:37,1888,7
12:53:38,1889,21.8
12:53:39,1890,47.9
12:53:40,1891,41.1
12:53:41,1892,15.2
12:53:42,1893,32
12:53:43,1894,36.9
12:53:44,1895,22.7
12:53:45,1896,21.6
12:53:46,1897,41.3
12:53:47,1898,15.4
12:53:48,1899,14.2
12:53:49,1900,10.1
12:53:50,1901,14.7
12:53:51,1902,16
12:53:52,1903,24.9
12:53:53,1904,14.1
12:53:54,1905,4.7
12:53:55,1906,10.9
12:53:56,1907,5.4
12:53:57,1908,6.3
12:53:58,1909,23.5
12:53:59,1910,20.5
12:54:00,1911,22.7
12:54:01,1912,5.5
12:54:02,1913,10.1
12:54:03,1914,6.6
12:54:04,1915,20.2
12:54:05,1916,12.7
12:54:06,1917,8.1
12:54:07,1918,10.8
12:54:08,1919,7
12:54:09,1920,5.5
12:54:10,1921,27.8
12:54:11,1922,15.8
12:54:12,1923,7.8
12:54:13,1924,19.3
12:54:14,1925,34.9
12:54:15,1926,7.8
12:54:16,1927,19
12:54:17,1928,19.4
12:54:18,1929,5.4
12:54:19,1930,6.6
12:54:20,1931,8.9
12:54:21,1932,4.3
12:54:22,1933,31.7
12:54:23,1934,40.5
12:54:24,1935,26.6
12:54:25,1936,29.8
12:54:26,1937,12.1
12:54:27,1938,2.7
12:54:28,1939,16.2
12:54:29,1940,19.5
12:54:30,1941,22.8
12:54:31,1942,5.1
12:54:32,1943,7.3
12:54:33,1944,6.6
12:54:34,1945,20.8
12:54:35,1946,24.3
12:54:36,1947,4.7
12:54:37,1948,5.9
12:54:38,1949,5.1
12:54:39,1950,21.2
12:54:40,1951,40.5
12:54:41,1952,33.7
12:54:42,1953,10.1
12:54:43,1954,11.6
12:54:44,1955,14.2
12:54:45,1956,10.3
12:54:46,1957,16.1
12:54:47,1958,28.2
12:54:48,1959,6.2
12:54:49,1960,6.2
12:54:50,1961,8.2
12:54:51,1962,6.6
12:54:52,1963,9
12:54:53,1964,21.6
12:54:54,1965,7.4
12:54:55,1966,7.4
12:54:56,1967,9.3
12:54:57,1968,6.9
12:54:58,1969,14.7
12:54:59,1970,20.8
12:55:00,1971,15.4
12:55:01,1972,15.9
12:55:02,1973,10.5
12:55:03,1974,8.2
12:55:04,1975,17.9
12:55:05,1976,27.1
12:55:06,1977,9.7
12:55:07,1978,7
12:55:08,1979,8.6
12:55:09,1980,7.8
12:55:10,1981,8.6
12:55:11,1982,32.6
12:55:12,1983,5.8
12:55:13,1984,5.1
12:55:14,1985,37.4
12:55:15,1986,33.7
12:55:16,1987,3.9
12:55:17,1988,27.5
12:55:18,1989,7.8
12:55:19,1990,22.3
12:55:20,1991,22.6
12:55:21,1992,27.2
12:55:22,1993,47.7
12:55:23,1994,69.8
12:55:24,1995,52
12:55:25,1996,50.4
12:55:26,1997,19.5
12:55:27,1998,2.3
12:55:28,1999,11.3
12:55:29,2000,26.3
12:55:30,2001,21.8
12:55:31,2002,12.1
12:55:32,2003,5.9
12:55:33,2004,8.2
12:55:34,2005,8.9
12:55:35,2006,33.3
12:55:36,2007,8.5
12:55:37,2008,4.3
12:55:38,2009,7
12:55:39,2010,9.4
12:55:40,2011,12.4
12:55:41,2012,32.6
12:55:42,2013,16.2
12:55:43,2014,7
12:55:44,2015,5.9
12:55:45,2016,7
12:55:46,2017,12.6
12:55:47,2018,21.6
12:55:48,2019,9
12:55:49,2020,7
12:55:50,2021,6.6
12:55:51,2022,10.5
12:55:52,2023,7.4
12:55:53,2024,25.4
12:55:54,2025,10
12:55:55,2026,7.1
12:55:56,2027,6.6
12:55:57,2028,9.3
12:55:58,2029,6.2
12:55:59,2030,26.2
12:56:00,2031,15.9
12:56:01,2032,8.2
12:56:02,2033,8.1
12:56:03,2034,6.6
12:56:04,2035,6.2
12:56:05,2036,25.3
12:56:06,2037,17
12:56:07,2038,5.5
12:56:08,2039,3.9
12:56:09,2040,8.6
12:56:10,2041,6.6
12:56:11,2042,19.3
12:56:12,2043,23.7
12:56:13,2044,7
12:56:14,2045,7
12:56:15,2046,40.9
12:56:16,2047,4.7
12:56:17,2048,17.8
12:56:18,2049,28.7
12:56:19,2050,11.2
12:56:20,2051,5.1
12:56:21,2052,4.7
12:56:22,2053,23.8
12:56:23,2054,32.3
12:56:24,2055,41.3
12:56:25,2056,27.3
12:56:26,2057,10.5
12:56:27,2058,7.8
12:56:28,2059,4.6
12:56:29,2060,17.4
12:56:30,2061,23.6
12:56:31,2062,7.4
12:56:32,2063,9.3
12:56:33,2064,7.8
12:56:34,2065,6.2
12:56:35,2066,17.4
12:56:36,2067,22.3
12:56:37,2068,5.9
12:56:38,2069,13.2
12:56:39,2070,5.4
12:56:40,2071,7.8
12:56:41,2072,19.8
12:56:42,2073,25.8
12:56:43,2074,5.4
12:56:44,2075,4.7
12:56:45,2076,4.3
12:56:46,2077,10.9
12:56:47,2078,9.8
12:56:48,2079,29.1
12:56:49,2080,5
12:56:50,2081,5.5
12:56:51,2082,5.1
12:56:52,2083,5.4
12:56:53,2084,7
12:56:54,2085,32.7
12:56:55,2086,6.6
12:56:56,2087,5.1
12:56:57,2088,7.4
12:56:58,2089,28.1
12:56:59,2090,16.4
12:57:00,2091,42.9
12:57:01,2092,25.7
12:57:02,2093,7.8
12:57:03,2094,6.6
12:57:04,2095,6.6
12:57:05,2096,5
12:57:06,2097,25.7
12:57:07,2098,9.3
12:57:08,2099,7.8
12:57:09,2100,6.6
12:57:10,2101,8.2
12:57:11,2102,5.8
12:57:12,2103,32.3
12:57:13,2104,16
12:57:14,2105,7
12:57:15,2106,10.5
12:57:16,2107,34.6
12:57:17,2108,7
12:57:18,2109,16.9
12:57:19,2110,10.5
12:57:20,2111,3.9
12:57:21,2112,4.7
12:57:22,2113,26.2
12:57:23,2114,28.4
12:57:24,2115,46.9
12:57:25,2116,27.6
12:57:26,2117,17.9
12:57:27,2118,2.7
12:57:28,2119,4.7
12:57:29,2120,6.6
12:57:30,2121,31.5
12:57:31,2122,9.3
12:57:32,2123,5.9
12:57:33,2124,26.6
12:57:34,2125,40.4
12:57:35,2126,28.4
12:57:36,2127,45
12:57:37,2128,27.7
12:57:38,2129,26.1
12:57:39,2130,25.6
12:57:40,2131,20
12:57:41,2132,9.7
12:57:42,2133,19.4
12:57:43,2134,6.6
12:57:44,2135,5.8
12:57:45,2136,4.7
12:57:46,2137,7.4
12:57:47,2138,14.7
12:57:48,2139,28.7
12:57:49,2140,4.7
12:57:50,2141,7.3
12:57:51,2142,5.1
12:57:52,2143,5.1
12:57:53,2144,8.1
12:57:54,2145,21.9
12:57:55,2146,5.5
12:57:56,2147,6.6
12:57:57,2148,5.8
12:57:58,2149,27.3
12:57:59,2150,26.6
12:58:00,2151,31.2
12:58:01,2152,4.7
12:58:02,2153,6.6
12:58:03,2154,7
12:58:04,2155,5.4
12:58:05,2156,7.4
12:58:06,2157,25.1
12:58:07,2158,33.8
12:58:08,2159,30.7
12:58:09,2160,5.1
12:58:10,2161,7.4
12:58:11,2162,6.2
12:58:12,2163,30.2
12:58:13,2164,18.8
12:58:14,2165,13.2
12:58:15,2166,8.9
12:58:16,2167,39.9
12:58:17,2168,11.3
12:58:18,2169,23.3
12:58:19,2170,13.6
12:58:20,2171,7.4
12:58:21,2172,3.1
12:58:22,2173,26.5
12:58:23,2174,26.6
12:58:24,2175,54.6
12:58:25,2176,32.8
12:58:26,2177,9.3
12:58:27,2178,5.1
12:58:28,2179,8.1
12:58:29,2180,5.8
12:58:30,2181,34.1
12:58:31,2182,7.8
12:58:32,2183,15.6
12:58:33,2184,6.6
12:58:34,2185,20.3
12:58:35,2186,26.6
12:58:36,2187,44.6
12:58:37,2188,28.5
12:58:38,2189,23.8
12:58:39,2190,5.5
12:58:40,2191,3.9
12:58:41,2192,6.2
12:58:42,2193,27.6
12:58:43,2194,4.3
12:58:44,2195,8.2
12:58:45,2196,5.5
12:58:46,2197,14.4
12:58:47,2198,7.8
12:58:48,2199,32.8
12:58:49,2200,11.2
12:58:50,2201,6.2
12:58:51,2202,8.1
12:58:52,2203,5.9
12:58:53,2204,7.9
12:58:54,2205,24.6
12:58:55,2206,14.5
12:58:56,2207,6.2
12:58:57,2208,5.4
12:58:58,2209,8.2
12:58:59,2210,21.1
12:59:00,2211,29.2
12:59:01,2212,17.6
12:59:02,2213,5.9
12:59:03,2214,6.6
12:59:04,2215,6.9
12:59:05,2216,5.1
12:59:06,2217,24.8
12:59:07,2218,15.2
12:59:08,2219,5.9
12:59:09,2220,7
12:59:10,2221,7.8
12:59:11,2222,5.9
12:59:12,2223,19.4
12:59:13,2224,23.3
12:59:14,2225,5.5
12:59:15,2226,7
12:59:16,2227,7.8
12:59:17,2228,45.3
12:59:18,2229,19
12:59:19,2230,24.8
12:59:20,2231,6.2
12:59:21,2232,6.6
12:59:22,2233,31.8
12:59:23,2234,26.5
12:59:24,2235,32.3
12:59:25,2236,37.7
12:59:26,2237,7.4
12:59:27,2238,5.8
12:59:28,2239,4.3
12:59:29,2240,20
12:59:30,2241,52.1
12:59:31,2242,30
12:59:32,2243,25
12:59:33,2244,20.7
12:59:34,2245,4.7
12:59:35,2246,5.1
12:59:36,2247,24.7
12:59:37,2248,13.6
12:59:38,2249,24.8
12:59:39,2250,33.5
12:59:40,2251,25.5
12:59:41,2252,40.1
12:59:42,2253,45.3
12:59:43,2254,28.4
12:59:44,2255,27.3
12:59:45,2256,24.6
